FUND NAME,FINANCIAL TYPE,INSTRUMENT IDENTIFIER,YEAR,MONTH,PRICE BREAK
Belaware,Equities,ECL,2023,1,0.0
Belaware,Equities,ECL,2023,2,0.0
Belaware,Equities,ECL,2023,3,0.0
Belaware,Equities,ECL,2023,4,0.0
Belaware,Equities,ECL,2023,5,0.0
Belaware,Equities,ECL,2023,6,0.0
Belaware,Equities,ECL,2023,7,0.0
Belaware,Equities,ECL,2023,8,0.0
Belaware,Equities,ECL,2022,9,0.0
Belaware,Equities,ECL,2022,10,-15.550000000000011
Belaware,Equities,ECL,2022,11,0.0
Belaware,Equities,ECL,2022,12,0.0
Leeder,Equities,EG,2023,1,0.0
Trustmind,Equities,EG,2023,1,0.0
Leeder,Equities,EG,2023,2,0.0
Trustmind,Equities,EG,2023,2,0.0
Leeder,Equities,EG,2023,3,0.0
Trustmind,Equities,EG,2023,3,0.0
Leeder,Equities,EG,2023,4,0.0
Trustmind,Equities,EG,2023,4,0.0
Leeder,Equities,EG,2023,5,0.0
Trustmind,Equities,EG,2023,5,0.0
Leeder,Equities,EG,2023,6,0.0
Trustmind,Equities,EG,2023,6,0.0
Leeder,Equities,EG,2023,7,0.0
Trustmind,Equities,EG,2023,7,0.0
Leeder,Equities,EG,2023,8,0.0
Trustmind,Equities,EG,2023,8,0.0
Leeder,Equities,EG,2022,9,0.0
Trustmind,Equities,EG,2022,9,0.0
Leeder,Equities,EG,2022,10,-31.803999999999974
Trustmind,Equities,EG,2022,10,-31.803999999999974
Leeder,Equities,EG,2022,11,0.0
Trustmind,Equities,EG,2022,11,0.0
Leeder,Equities,EG,2022,12,0.0
Trustmind,Equities,EG,2022,12,0.0
Belaware,Equities,EIX,2023,1,0.0
Leeder,Equities,EIX,2023,1,0.0
Leeder,Equities,EIX,2023,2,0.0
Belaware,Equities,EIX,2023,2,0.0
Belaware,Equities,EIX,2023,3,0.0
Leeder,Equities,EIX,2023,3,0.0
Belaware,Equities,EIX,2023,4,0.0
Leeder,Equities,EIX,2023,4,0.0
Belaware,Equities,EIX,2023,5,0.0
Leeder,Equities,EIX,2023,5,0.0
Belaware,Equities,EIX,2023,6,0.0
Leeder,Equities,EIX,2023,6,0.0
Belaware,Equities,EIX,2023,7,0.0
Leeder,Equities,EIX,2023,7,0.0
Belaware,Equities,EIX,2023,8,0.0
Leeder,Equities,EIX,2023,8,0.0
Belaware,Equities,EIX,2022,9,0.0
Leeder,Equities,EIX,2022,9,0.0
Leeder,Equities,EIX,2022,10,-5.811
Belaware,Equities,EIX,2022,10,-5.811
Belaware,Equities,EIX,2022,11,0.0
Leeder,Equities,EIX,2022,11,0.0
Leeder,Equities,EIX,2022,12,0.0
Belaware,Equities,EIX,2022,12,0.0
Leeder,Equities,EMR,2023,1,0.0
Magnum,Equities,EMR,2023,1,0.0
Leeder,Equities,EMR,2023,2,0.0
Magnum,Equities,EMR,2023,2,0.0
Leeder,Equities,EMR,2023,3,0.0
Magnum,Equities,EMR,2023,3,0.0
Leeder,Equities,EMR,2023,4,0.0
Magnum,Equities,EMR,2023,4,0.0
Leeder,Equities,EMR,2023,5,0.0
Magnum,Equities,EMR,2023,5,0.0
Leeder,Equities,EMR,2023,6,0.0
Magnum,Equities,EMR,2023,6,0.0
Leeder,Equities,EMR,2023,7,0.0
Magnum,Equities,EMR,2023,7,0.0
Leeder,Equities,EMR,2023,8,0.0
Magnum,Equities,EMR,2023,8,0.0
Leeder,Equities,EMR,2022,9,0.0
Magnum,Equities,EMR,2022,9,0.0
Leeder,Equities,EMR,2022,10,-8.459000000000003
Magnum,Equities,EMR,2022,10,-8.459000000000003
Leeder,Equities,EMR,2022,11,0.0
Magnum,Equities,EMR,2022,11,0.0
Leeder,Equities,EMR,2022,12,0.0
Magnum,Equities,EMR,2022,12,0.0
Applebead,Equities,ENPH,2023,1,0.0
Virtous,Equities,ENPH,2023,1,0.0
Applebead,Equities,ENPH,2023,2,0.0
Virtous,Equities,ENPH,2023,2,0.0
Applebead,Equities,ENPH,2023,3,0.0
Virtous,Equities,ENPH,2023,3,0.0
Applebead,Equities,ENPH,2023,4,0.0
Virtous,Equities,ENPH,2023,4,0.0
Applebead,Equities,ENPH,2023,5,0.0
Virtous,Equities,ENPH,2023,5,0.0
Applebead,Equities,ENPH,2023,6,0.0
Virtous,Equities,ENPH,2023,6,0.0
Applebead,Equities,ENPH,2023,7,0.0
Virtous,Equities,ENPH,2023,7,0.0
Applebead,Equities,ENPH,2023,8,0.0
Virtous,Equities,ENPH,2023,8,0.0
Applebead,Equities,ENPH,2022,9,0.0
Virtous,Equities,ENPH,2022,9,0.0
Applebead,Equities,ENPH,2022,10,-30.69999999999999
Virtous,Equities,ENPH,2022,10,-30.69999999999999
Applebead,Equities,ENPH,2022,11,0.0
Virtous,Equities,ENPH,2022,11,0.0
Applebead,Equities,ENPH,2022,12,0.0
Virtous,Equities,ENPH,2022,12,0.0
Catalysm,Equities,EPAM,2023,1,0.0
Trustmind,Equities,EPAM,2023,1,0.0
Catalysm,Equities,EPAM,2023,2,0.0
Trustmind,Equities,EPAM,2023,2,0.0
Catalysm,Equities,EPAM,2023,3,0.0
Trustmind,Equities,EPAM,2023,3,0.0
Catalysm,Equities,EPAM,2023,4,0.0
Trustmind,Equities,EPAM,2023,4,0.0
Catalysm,Equities,EPAM,2023,5,0.0
Trustmind,Equities,EPAM,2023,5,0.0
Catalysm,Equities,EPAM,2023,6,0.0
Trustmind,Equities,EPAM,2023,6,0.0
Catalysm,Equities,EPAM,2023,7,0.0
Trustmind,Equities,EPAM,2023,7,0.0
Catalysm,Equities,EPAM,2023,8,0.0
Trustmind,Equities,EPAM,2023,8,0.0
Catalysm,Equities,EPAM,2022,9,0.0
Trustmind,Equities,EPAM,2022,9,0.0
Catalysm,Equities,EPAM,2022,10,-35.0
Trustmind,Equities,EPAM,2022,10,-35.0
Catalysm,Equities,EPAM,2022,11,0.0
Trustmind,Equities,EPAM,2022,11,0.0
Catalysm,Equities,EPAM,2022,12,0.0
Trustmind,Equities,EPAM,2022,12,0.0
Belaware,Equities,EQR,2023,1,0.0
Belaware,Equities,EQR,2023,2,0.0
Belaware,Equities,EQR,2023,3,0.0
Belaware,Equities,EQR,2023,4,0.0
Belaware,Equities,EQR,2023,5,0.0
Belaware,Equities,EQR,2023,6,0.0
Belaware,Equities,EQR,2023,7,0.0
Belaware,Equities,EQR,2023,8,0.0
Belaware,Equities,EQR,2022,9,0.0
Belaware,Equities,EQR,2022,10,-6.098000000000006
Belaware,Equities,EQR,2022,11,0.0
Belaware,Equities,EQR,2022,12,0.0
Leeder,Equities,EQT,2023,1,0.0
Leeder,Equities,EQT,2023,2,0.0
Leeder,Equities,EQT,2023,3,0.0
Leeder,Equities,EQT,2023,4,0.0
Leeder,Equities,EQT,2023,5,0.0
Leeder,Equities,EQT,2023,6,0.0
Leeder,Equities,EQT,2023,7,0.0
Leeder,Equities,EQT,2023,8,0.0
Leeder,Equities,EQT,2022,9,0.0
Leeder,Equities,EQT,2022,10,-4.116000000000007
Leeder,Equities,EQT,2022,11,0.0
Leeder,Equities,EQT,2022,12,0.0
Virtous,Government Bond,ES0000012411,2023,1,0.0
Virtous,Government Bond,ES0000012411,2023,2,0.0
Virtous,Government Bond,ES0000012411,2023,3,0.0
Virtous,Government Bond,ES0000012411,2023,4,0.0
Virtous,Government Bond,ES0000012411,2023,5,0.0
Virtous,Government Bond,ES0000012411,2023,6,0.0
Virtous,Government Bond,ES0000012411,2023,7,0.0
Virtous,Government Bond,ES0000012411,2023,8,0.0
Virtous,Government Bond,ES0000012411,2022,9,0.0
Virtous,Government Bond,ES0000012411,2022,10,-15.357999999999976
Virtous,Government Bond,ES0000012411,2022,11,0.0
Virtous,Government Bond,ES0000012411,2022,12,0.0
Virtous,Government Bond,ES00000127G9,2023,1,0.0
Virtous,Government Bond,ES00000127G9,2023,2,0.0
Virtous,Government Bond,ES00000127G9,2023,3,0.0
Virtous,Government Bond,ES00000127G9,2023,4,0.0
Virtous,Government Bond,ES00000127G9,2023,5,0.0
Virtous,Government Bond,ES00000127G9,2023,6,0.0
Virtous,Government Bond,ES00000127G9,2023,7,0.0
Virtous,Government Bond,ES00000127G9,2023,8,0.0
Virtous,Government Bond,ES00000127G9,2022,9,0.0
Virtous,Government Bond,ES00000127G9,2022,10,-10.933000000000007
Virtous,Government Bond,ES00000127G9,2022,11,0.0
Virtous,Government Bond,ES00000127G9,2022,12,0.0
Whitestone,Government Bond,ES00000128E2,2023,1,0.0
Whitestone,Government Bond,ES00000128E2,2023,2,0.0
Whitestone,Government Bond,ES00000128E2,2023,3,0.0
Whitestone,Government Bond,ES00000128E2,2023,4,0.0
Whitestone,Government Bond,ES00000128E2,2023,5,0.0
Whitestone,Government Bond,ES00000128E2,2023,6,0.0
Whitestone,Government Bond,ES00000128E2,2023,7,0.0
Whitestone,Government Bond,ES00000128E2,2023,8,0.0
Whitestone,Government Bond,ES00000128E2,2022,9,0.0
Whitestone,Government Bond,ES00000128E2,2022,10,-15.02600000000001
Whitestone,Government Bond,ES00000128E2,2022,11,0.0
Whitestone,Government Bond,ES00000128E2,2022,12,0.0
Whitestone,Government Bond,ES0000012B39,2023,1,0.0
Whitestone,Government Bond,ES0000012B39,2023,2,0.0
Whitestone,Government Bond,ES0000012B39,2023,3,0.0
Whitestone,Government Bond,ES0000012B39,2023,4,0.0
Whitestone,Government Bond,ES0000012B39,2023,5,0.0
Whitestone,Government Bond,ES0000012B39,2023,6,0.0
Whitestone,Government Bond,ES0000012B39,2023,7,0.0
Whitestone,Government Bond,ES0000012B39,2023,8,0.0
Whitestone,Government Bond,ES0000012B39,2022,9,0.0
Whitestone,Government Bond,ES0000012B39,2022,10,-10.817999999999998
Whitestone,Government Bond,ES0000012B39,2022,11,0.0
Whitestone,Government Bond,ES0000012B39,2022,12,0.0
Magnum,Government Bond,ES0000012C12,2023,1,0.0
Magnum,Government Bond,ES0000012C12,2023,2,0.0
Magnum,Government Bond,ES0000012C12,2023,3,0.0
Magnum,Government Bond,ES0000012C12,2023,4,0.0
Magnum,Government Bond,ES0000012C12,2023,5,0.0
Magnum,Government Bond,ES0000012C12,2023,6,0.0
Magnum,Government Bond,ES0000012C12,2023,7,0.0
Magnum,Government Bond,ES0000012C12,2023,8,0.0
Magnum,Government Bond,ES0000012C12,2022,9,0.0
Magnum,Government Bond,ES0000012C12,2022,10,-13.045999999999992
Magnum,Government Bond,ES0000012C12,2022,11,0.0
Magnum,Government Bond,ES0000012C12,2022,12,0.0
Trustmind,Equities,ESS,2023,1,0.0
Trustmind,Equities,ESS,2023,2,0.0
Trustmind,Equities,ESS,2023,3,0.0
Trustmind,Equities,ESS,2023,4,0.0
Trustmind,Equities,ESS,2023,5,0.0
Trustmind,Equities,ESS,2023,6,0.0
Trustmind,Equities,ESS,2023,7,0.0
Trustmind,Equities,ESS,2023,8,0.0
Trustmind,Equities,ESS,2022,9,0.0
Trustmind,Equities,ESS,2022,10,-21.528999999999996
Trustmind,Equities,ESS,2022,11,0.0
Trustmind,Equities,ESS,2022,12,0.0
Whitestone,Equities,ETN,2023,1,0.0
Whitestone,Equities,ETN,2023,2,0.0
Whitestone,Equities,ETN,2023,3,0.0
Whitestone,Equities,ETN,2023,4,0.0
Whitestone,Equities,ETN,2023,5,0.0
Whitestone,Equities,ETN,2023,6,0.0
Whitestone,Equities,ETN,2023,7,0.0
Whitestone,Equities,ETN,2023,8,0.0
Whitestone,Equities,ETN,2022,9,0.0
Whitestone,Equities,ETN,2022,10,-14.722000000000008
Whitestone,Equities,ETN,2022,11,0.0
Whitestone,Equities,ETN,2022,12,0.0
Belaware,Equities,ETR,2023,1,0.0
Catalysm,Equities,ETR,2023,1,0.0
Belaware,Equities,ETR,2023,2,0.0
Catalysm,Equities,ETR,2023,2,0.0
Belaware,Equities,ETR,2023,3,0.0
Catalysm,Equities,ETR,2023,3,0.0
Belaware,Equities,ETR,2023,4,0.0
Catalysm,Equities,ETR,2023,4,0.0
Belaware,Equities,ETR,2023,5,0.0
Catalysm,Equities,ETR,2023,5,0.0
Belaware,Equities,ETR,2023,6,0.0
Catalysm,Equities,ETR,2023,6,0.0
Belaware,Equities,ETR,2023,7,0.0
Catalysm,Equities,ETR,2023,7,0.0
Belaware,Equities,ETR,2023,8,0.0
Catalysm,Equities,ETR,2023,8,0.0
Belaware,Equities,ETR,2022,9,0.0
Catalysm,Equities,ETR,2022,9,0.0
Belaware,Equities,ETR,2022,10,-10.394000000000005
Catalysm,Equities,ETR,2022,10,-10.394000000000005
Belaware,Equities,ETR,2022,11,0.0
Catalysm,Equities,ETR,2022,11,0.0
Belaware,Equities,ETR,2022,12,0.0
Catalysm,Equities,ETR,2022,12,0.0
Catalysm,Equities,ETSY,2023,1,0.0
Catalysm,Equities,ETSY,2023,2,0.0
Catalysm,Equities,ETSY,2023,3,0.0
Catalysm,Equities,ETSY,2023,4,0.0
Catalysm,Equities,ETSY,2023,5,0.0
Catalysm,Equities,ETSY,2023,6,0.0
Catalysm,Equities,ETSY,2023,7,0.0
Catalysm,Equities,ETSY,2023,8,0.0
Catalysm,Equities,ETSY,2022,9,0.0
Catalysm,Equities,ETSY,2022,10,-9.391000000000005
Catalysm,Equities,ETSY,2022,11,0.0
Catalysm,Equities,ETSY,2022,12,0.0
Whitestone,Equities,EVRG,2023,1,0.0
Whitestone,Equities,EVRG,2023,2,0.0
Whitestone,Equities,EVRG,2023,3,0.0
Whitestone,Equities,EVRG,2023,4,0.0
Whitestone,Equities,EVRG,2023,5,0.0
Whitestone,Equities,EVRG,2023,6,0.0
Whitestone,Equities,EVRG,2023,7,0.0
Whitestone,Equities,EVRG,2023,8,0.0
Whitestone,Equities,EVRG,2022,9,0.0
Whitestone,Equities,EVRG,2022,10,-5.862000000000002
Whitestone,Equities,EVRG,2022,11,0.0
Whitestone,Equities,EVRG,2022,12,0.0
Applebead,Equities,EW,2023,1,0.0
Applebead,Equities,EW,2023,2,0.0
Applebead,Equities,EW,2023,3,0.0
Applebead,Equities,EW,2023,4,0.0
Applebead,Equities,EW,2023,5,0.0
Applebead,Equities,EW,2023,6,0.0
Applebead,Equities,EW,2023,7,0.0
Applebead,Equities,EW,2023,8,0.0
Applebead,Equities,EW,2022,9,0.0
Applebead,Equities,EW,2022,10,-7.242999999999995
Applebead,Equities,EW,2022,11,0.0
Applebead,Equities,EW,2022,12,0.0
Whitestone,Equities,EXC,2023,1,0.0
Whitestone,Equities,EXC,2023,2,0.0
Whitestone,Equities,EXC,2023,3,0.0
Whitestone,Equities,EXC,2023,4,0.0
Whitestone,Equities,EXC,2023,5,0.0
Whitestone,Equities,EXC,2023,6,0.0
Whitestone,Equities,EXC,2023,7,0.0
Whitestone,Equities,EXC,2023,8,0.0
Whitestone,Equities,EXC,2022,9,0.0
Whitestone,Equities,EXC,2022,10,-3.7269999999999968
Whitestone,Equities,EXC,2022,11,0.0
Whitestone,Equities,EXC,2022,12,0.0
Wallington,Equities,EXPE,2023,1,0.0
Wallington,Equities,EXPE,2023,2,0.0
Wallington,Equities,EXPE,2023,3,0.0
Wallington,Equities,EXPE,2023,4,0.0
Wallington,Equities,EXPE,2023,5,0.0
Wallington,Equities,EXPE,2023,6,0.0
Wallington,Equities,EXPE,2023,7,0.0
Wallington,Equities,EXPE,2023,8,0.0
Wallington,Equities,EXPE,2022,9,0.0
Wallington,Equities,EXPE,2022,10,-9.346999999999994
Wallington,Equities,EXPE,2022,11,0.0
Wallington,Equities,EXPE,2022,12,0.0
Leeder,Equities,EXR,2023,1,0.0
Applebead,Equities,EXR,2023,1,0.0
Leeder,Equities,EXR,2023,2,0.0
Applebead,Equities,EXR,2023,2,0.0
Leeder,Equities,EXR,2023,3,0.0
Applebead,Equities,EXR,2023,3,0.0
Leeder,Equities,EXR,2023,4,0.0
Applebead,Equities,EXR,2023,4,0.0
Leeder,Equities,EXR,2023,5,0.0
Applebead,Equities,EXR,2023,5,0.0
Leeder,Equities,EXR,2023,6,0.0
Applebead,Equities,EXR,2023,6,0.0
Leeder,Equities,EXR,2023,7,0.0
Applebead,Equities,EXR,2023,7,0.0
Leeder,Equities,EXR,2023,8,0.0
Applebead,Equities,EXR,2023,8,0.0
Leeder,Equities,EXR,2022,9,0.0
Applebead,Equities,EXR,2022,9,0.0
Leeder,Equities,EXR,2022,10,-17.087999999999994
Applebead,Equities,EXR,2022,10,-17.087999999999994
Leeder,Equities,EXR,2022,11,0.0
Applebead,Equities,EXR,2022,11,0.0
Leeder,Equities,EXR,2022,12,0.0
Applebead,Equities,EXR,2022,12,0.0
Trustmind,Equities,FANG,2023,1,0.0
Whitestone,Equities,FANG,2023,1,0.0
Trustmind,Equities,FANG,2023,2,0.0
Whitestone,Equities,FANG,2023,2,0.0
Trustmind,Equities,FANG,2023,3,0.0
Whitestone,Equities,FANG,2023,3,0.0
Trustmind,Equities,FANG,2023,4,0.0
Whitestone,Equities,FANG,2023,4,0.0
Whitestone,Equities,FANG,2023,5,0.0
Trustmind,Equities,FANG,2023,5,0.0
Trustmind,Equities,FANG,2023,6,0.0
Whitestone,Equities,FANG,2023,6,0.0
Trustmind,Equities,FANG,2023,7,0.0
Whitestone,Equities,FANG,2023,7,0.0
Trustmind,Equities,FANG,2023,8,0.0
Whitestone,Equities,FANG,2023,8,0.0
Trustmind,Equities,FANG,2022,9,0.0
Whitestone,Equities,FANG,2022,9,0.0
Trustmind,Equities,FANG,2022,10,-15.002999999999986
Whitestone,Equities,FANG,2022,10,-15.002999999999986
Trustmind,Equities,FANG,2022,11,0.0
Whitestone,Equities,FANG,2022,11,0.0
Trustmind,Equities,FANG,2022,12,0.0
Whitestone,Equities,FANG,2022,12,0.0
Whitestone,Equities,FAST,2023,1,0.0
Whitestone,Equities,FAST,2023,2,0.0
Whitestone,Equities,FAST,2023,3,0.0
Whitestone,Equities,FAST,2023,4,0.0
Whitestone,Equities,FAST,2023,5,0.0
Whitestone,Equities,FAST,2023,6,0.0
Whitestone,Equities,FAST,2023,7,0.0
Whitestone,Equities,FAST,2023,8,0.0
Whitestone,Equities,FAST,2022,9,0.0
Whitestone,Equities,FAST,2022,10,-4.740000000000002
Whitestone,Equities,FAST,2022,11,0.0
Whitestone,Equities,FAST,2022,12,0.0
Whitestone,Equities,FCX,2023,1,0.0
Whitestone,Equities,FCX,2023,2,0.0
Whitestone,Equities,FCX,2023,3,0.0
Whitestone,Equities,FCX,2023,4,0.0
Whitestone,Equities,FCX,2023,5,0.0
Whitestone,Equities,FCX,2023,6,0.0
Whitestone,Equities,FCX,2023,7,0.0
Whitestone,Equities,FCX,2023,8,0.0
Whitestone,Equities,FCX,2022,9,0.0
Whitestone,Equities,FCX,2022,10,-3.134999999999998
Whitestone,Equities,FCX,2022,11,0.0
Whitestone,Equities,FCX,2022,12,0.0
Belaware,Equities,FE,2023,1,0.0
Catalysm,Equities,FE,2023,1,0.0
Belaware,Equities,FE,2023,2,0.0
Catalysm,Equities,FE,2023,2,0.0
Belaware,Equities,FE,2023,3,0.0
Catalysm,Equities,FE,2023,3,0.0
Belaware,Equities,FE,2023,4,0.0
Catalysm,Equities,FE,2023,4,0.0
Belaware,Equities,FE,2023,5,0.0
Catalysm,Equities,FE,2023,5,0.0
Belaware,Equities,FE,2023,6,0.0
Catalysm,Equities,FE,2023,6,0.0
Belaware,Equities,FE,2023,7,0.0
Catalysm,Equities,FE,2023,7,0.0
Belaware,Equities,FE,2023,8,0.0
Catalysm,Equities,FE,2023,8,0.0
Belaware,Equities,FE,2022,9,0.0
Catalysm,Equities,FE,2022,9,0.0
Belaware,Equities,FE,2022,10,-3.6199999999999974
Catalysm,Equities,FE,2022,10,-3.6199999999999974
Belaware,Equities,FE,2022,11,0.0
Catalysm,Equities,FE,2022,11,0.0
Belaware,Equities,FE,2022,12,0.0
Catalysm,Equities,FE,2022,12,0.0
Magnum,Equities,FFIV,2023,1,0.0
Magnum,Equities,FFIV,2023,2,0.0
Magnum,Equities,FFIV,2023,3,0.0
Magnum,Equities,FFIV,2023,4,0.0
Magnum,Equities,FFIV,2023,5,0.0
Magnum,Equities,FFIV,2023,6,0.0
Magnum,Equities,FFIV,2023,7,0.0
Magnum,Equities,FFIV,2023,8,0.0
Magnum,Equities,FFIV,2022,9,0.0
Magnum,Equities,FFIV,2022,10,-14.290999999999997
Magnum,Equities,FFIV,2022,11,0.0
Magnum,Equities,FFIV,2022,12,0.0
Belaware,Equities,FICO,2023,1,0.0
Leeder,Equities,FICO,2023,1,0.0
Magnum,Equities,FICO,2023,1,0.0
Leeder,Equities,FICO,2023,2,0.0
Magnum,Equities,FICO,2023,2,0.0
Belaware,Equities,FICO,2023,2,0.0
Belaware,Equities,FICO,2023,3,0.0
Leeder,Equities,FICO,2023,3,0.0
Magnum,Equities,FICO,2023,3,0.0
Belaware,Equities,FICO,2023,4,0.0
Leeder,Equities,FICO,2023,4,0.0
Magnum,Equities,FICO,2023,4,0.0
Belaware,Equities,FICO,2023,5,0.0
Leeder,Equities,FICO,2023,5,0.0
Magnum,Equities,FICO,2023,5,0.0
Belaware,Equities,FICO,2023,6,0.0
Leeder,Equities,FICO,2023,6,0.0
Magnum,Equities,FICO,2023,6,0.0
Belaware,Equities,FICO,2023,7,0.0
Leeder,Equities,FICO,2023,7,0.0
Magnum,Equities,FICO,2023,7,0.0
Belaware,Equities,FICO,2023,8,0.0
Leeder,Equities,FICO,2023,8,0.0
Magnum,Equities,FICO,2023,8,0.0
Belaware,Equities,FICO,2022,9,0.0
Leeder,Equities,FICO,2022,9,0.0
Magnum,Equities,FICO,2022,9,0.0
Leeder,Equities,FICO,2022,10,-47.88400000000007
Magnum,Equities,FICO,2022,10,-47.88400000000007
Belaware,Equities,FICO,2022,10,-47.88400000000007
Belaware,Equities,FICO,2022,11,0.0
Leeder,Equities,FICO,2022,11,0.0
Magnum,Equities,FICO,2022,11,0.0
Leeder,Equities,FICO,2022,12,0.0
Magnum,Equities,FICO,2022,12,0.0
Belaware,Equities,FICO,2022,12,0.0
Virtous,Equities,FIS,2023,1,0.0
Virtous,Equities,FIS,2023,2,0.0
Virtous,Equities,FIS,2023,3,0.0
Virtous,Equities,FIS,2023,4,0.0
Virtous,Equities,FIS,2023,5,0.0
Virtous,Equities,FIS,2023,6,0.0
Virtous,Equities,FIS,2023,7,0.0
Virtous,Equities,FIS,2023,8,0.0
Virtous,Equities,FIS,2022,9,0.0
Virtous,Equities,FIS,2022,10,-8.096999999999994
Virtous,Equities,FIS,2022,11,0.0
Virtous,Equities,FIS,2022,12,0.0
Catalysm,Equities,FITB,2023,1,0.0
Catalysm,Equities,FITB,2023,2,0.0
Catalysm,Equities,FITB,2023,3,0.0
Catalysm,Equities,FITB,2023,4,0.0
Catalysm,Equities,FITB,2023,5,0.0
Catalysm,Equities,FITB,2023,6,0.0
Catalysm,Equities,FITB,2023,7,0.0
Catalysm,Equities,FITB,2023,8,0.0
Catalysm,Equities,FITB,2022,9,0.0
Catalysm,Equities,FITB,2022,10,-3.445999999999998
Catalysm,Equities,FITB,2022,11,0.0
Catalysm,Equities,FITB,2022,12,0.0
Trustmind,Equities,FMC,2023,1,0.0
Trustmind,Equities,FMC,2023,2,0.0
Trustmind,Equities,FMC,2023,3,0.0
Trustmind,Equities,FMC,2023,4,0.0
Trustmind,Equities,FMC,2023,5,0.0
Trustmind,Equities,FMC,2023,6,0.0
Trustmind,Equities,FMC,2023,7,0.0
Trustmind,Equities,FMC,2023,8,0.0
Trustmind,Equities,FMC,2022,9,0.0
Trustmind,Equities,FMC,2022,10,-11.711999999999989
Trustmind,Equities,FMC,2022,11,0.0
Trustmind,Equities,FMC,2022,12,0.0
Belaware,Equities,FOX,2023,1,0.0
Wallington,Equities,FOX,2023,1,0.0
Belaware,Equities,FOX,2023,2,0.0
Wallington,Equities,FOX,2023,2,0.0
Belaware,Equities,FOX,2023,3,0.0
Wallington,Equities,FOX,2023,3,0.0
Belaware,Equities,FOX,2023,4,0.0
Wallington,Equities,FOX,2023,4,0.0
Belaware,Equities,FOX,2023,5,0.0
Wallington,Equities,FOX,2023,5,0.0
Belaware,Equities,FOX,2023,6,0.0
Wallington,Equities,FOX,2023,6,0.0
Belaware,Equities,FOX,2023,7,0.0
Wallington,Equities,FOX,2023,7,0.0
Belaware,Equities,FOX,2023,8,0.0
Wallington,Equities,FOX,2023,8,0.0
Belaware,Equities,FOX,2022,9,0.0
Wallington,Equities,FOX,2022,9,0.0
Belaware,Equities,FOX,2022,10,-2.6990000000000016
Wallington,Equities,FOX,2022,10,-2.6990000000000016
Belaware,Equities,FOX,2022,11,0.0
Wallington,Equities,FOX,2022,11,0.0
Belaware,Equities,FOX,2022,12,0.0
Wallington,Equities,FOX,2022,12,0.0
Applebead,Equities,FOXA,2023,1,0.0
Virtous,Equities,FOXA,2023,1,0.0
Applebead,Equities,FOXA,2023,2,0.0
Virtous,Equities,FOXA,2023,2,0.0
Applebead,Equities,FOXA,2023,3,0.0
Virtous,Equities,FOXA,2023,3,0.0
Applebead,Equities,FOXA,2023,4,0.0
Virtous,Equities,FOXA,2023,4,0.0
Applebead,Equities,FOXA,2023,5,0.0
Virtous,Equities,FOXA,2023,5,0.0
Applebead,Equities,FOXA,2023,6,0.0
Virtous,Equities,FOXA,2023,6,0.0
Applebead,Equities,FOXA,2023,7,0.0
Virtous,Equities,FOXA,2023,7,0.0
Applebead,Equities,FOXA,2023,8,0.0
Virtous,Equities,FOXA,2023,8,0.0
Applebead,Equities,FOXA,2022,9,0.0
Virtous,Equities,FOXA,2022,9,0.0
Applebead,Equities,FOXA,2022,10,-2.8669999999999973
Virtous,Equities,FOXA,2022,10,-2.8669999999999973
Applebead,Equities,FOXA,2022,11,0.0
Virtous,Equities,FOXA,2022,11,0.0
Applebead,Equities,FOXA,2022,12,0.0
Virtous,Equities,FOXA,2022,12,0.0
Whitestone,Government Bond,FR0000188799,2023,1,0.0
Gohen,Government Bond,FR0000188799,2023,1,0.0
Whitestone,Government Bond,FR0000188799,2023,2,0.0
Gohen,Government Bond,FR0000188799,2023,2,0.0
Whitestone,Government Bond,FR0000188799,2023,3,0.0
Gohen,Government Bond,FR0000188799,2023,3,0.0
Whitestone,Government Bond,FR0000188799,2023,4,0.0
Gohen,Government Bond,FR0000188799,2023,4,0.0
Gohen,Government Bond,FR0000188799,2023,5,0.0
Whitestone,Government Bond,FR0000188799,2023,5,0.0
Whitestone,Government Bond,FR0000188799,2023,6,0.0
Gohen,Government Bond,FR0000188799,2023,6,0.0
Whitestone,Government Bond,FR0000188799,2023,7,0.0
Gohen,Government Bond,FR0000188799,2023,7,0.0
Whitestone,Government Bond,FR0000188799,2023,8,0.0
Gohen,Government Bond,FR0000188799,2023,8,0.0
Whitestone,Government Bond,FR0000188799,2022,9,0.0
Gohen,Government Bond,FR0000188799,2022,9,0.0
Whitestone,Government Bond,FR0000188799,2022,10,-20.91900000000001
Gohen,Government Bond,FR0000188799,2022,10,-20.91900000000001
Whitestone,Government Bond,FR0000188799,2022,11,0.0
Gohen,Government Bond,FR0000188799,2022,11,0.0
Whitestone,Government Bond,FR0000188799,2022,12,0.0
Gohen,Government Bond,FR0000188799,2022,12,0.0
Virtous,Government Bond,FR0013327491,2023,1,0.0
Virtous,Government Bond,FR0013327491,2023,2,0.0
Virtous,Government Bond,FR0013327491,2023,3,0.0
Virtous,Government Bond,FR0013327491,2023,4,0.0
Virtous,Government Bond,FR0013327491,2023,5,0.0
Virtous,Government Bond,FR0013327491,2023,6,0.0
Virtous,Government Bond,FR0013327491,2023,7,0.0
Virtous,Government Bond,FR0013327491,2023,8,0.0
Virtous,Government Bond,FR0013327491,2022,9,0.0
Virtous,Government Bond,FR0013327491,2022,10,-13.21799999999999
